"business_id","name","address","city","state","postal_code","latitude","longitude"
257,"ALAMEDA CELLARS WINE & LIQUORS","2425 ENCINAL AVE","Alameda","CA","94501",37.76195014,-122.24315669
258,"ALAMEDA CINEPLEX","2311 CENTRAL AVE","Alameda","CA","94501",37.76564979,-122.246102
259,"ALAMEDA CO COMM FOOD BANK","7900 EDGEWATER DR","Oakland","CA","94621",37.74144638,-122.2025733
260,"ALAMEDA CO FAIR-CARVING STATION #1","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
261,"ALAMEDA CO FAIR-EXHIBITION HALL","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
262,"ALAMEDA COMMUNITY LEARNING CENTER","210 CENTRAL AVE","Alameda","CA","94501",37.7738657,-122.29052133
263,"ALAMEDA COUNTY FAIR-EXHIBITION HALL","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66013249,-121.88150103
264,"ALAMEDA COUNTY FAIR-PALM PAVILLION","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
265,"ALAMEDA COUNTY FAIR-SAT WGRING COMM","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
266,"ALAMEDA COUNTY FAIR-SAT WGRING SNAC","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
267,"ALAMEDA COUNTY FAIR-WINE GARDEN","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
268,"ALAMEDA COUNTY FAIR-YOUNG CA BLDG","4501 PLEASANTON AVE","Pleasanton","CA","94566",37.66012752,-121.88148791
269,"ALAMEDA COUNTY JUVENILE JUSTICE CTR","2500 FAIRMONT DR","San Leandro","CA","94578",37.71564356,-122.11674967
270,"ALAMEDA ELKS","2255 SANTA CLARA AVE","Alameda","CA","94501",37.76715494,-122.24600686
271,"ALAMEDA GRILL","1520 PARK ST","Alameda","CA","94501",37.76590984,-122.24138427
272,"ALAMEDA GROCERY","2001 LINCOLN AVE","Alameda","CA","94501",0,0
273,"ALAMEDA GROCERY","2536 SANTA CLARA AVE","Alameda","CA","94501",37.76343733,-122.2382464
274,"ALAMEDA HEALTHCARE & WELLNESS CENTR","430 WILLOW ST","Alameda","CA","94501",37.75868488,-122.25556668
275,"ALAMEDA HIGH SCHOOL","2200 CENTRAL AVE","Alameda","CA","94501",37.7663026,-122.24768821
276,"ALAMEDA HOSPITAL","2070 CLINTON AVE","Alameda","CA","94501",37.76342373,-122.25402456
277,"ALAMEDA HOSPITAL AT SOUTH SHORE","625 WILLOW  ST","Alameda","CA","94501",37.76138688,-122.25377024
278,"ALAMEDA LITTLE LEAGUE","420 GRAND ST","Alameda","CA","94501",37.76105818,-122.26316685
279,"ALAMEDA NATURAL GROCERY","1650 PARK ST","Alameda","CA","94501",37.7678817,-122.23971478
280,"ALAMEDA PIZZA","1538 WEBSTER ST","Alameda","CA","94501",37.77453997,-122.2767257
281,"ALAMEDA POINT COLLABORATIVE","677 W RANGER AVE","Alameda","CA","94501",37.78492402,-122.2990574
282,"ALAMEDA THEATRE","2317 CENTRAL AVE","Alameda","CA","94501",37.76561329,-122.24601701
283,"ALAMEDA VALERO","1725 PARK ST","Alameda","CA","94501",37.76818071,-122.23950788
284,"ALAMEDA WINE COMPANY","2315 CENTRAL AVE","Alameda","CA","94501",37.76563042,-122.24605853
285,"ALAMEDA YACHT CLUB","1535 BUENA VISTA AVE A","Alameda","CA","94501",37.77595111,-122.25750525
286,"AL-AWDI'S MINI MART & KITCHEN","3841 WEST ST","Oakland","CA","94608",37.82852526,-122.27143802
287,"ALBANY AM PM","1001 SAN PABLO AVE","Albany","CA","94706",37.887383,-122.29796983
288,"ALBANY BOWL BAR","540 SAN PABLO AVE","Albany","CA","94706",37.89323486,-122.2998961
289,"ALBANY BOWL CAFE","540 SAN PABLO AVE","Albany","CA","94706",37.89323486,-122.2998961
290,"ALBANY CHILDREN'S CENTER","720 JACKSON ST","Albany","CA","94706",37.89686908,-122.30494246
291,"ALBANY COMMUNITY CENTER","1249 MARIN AVE","Albany","CA","94706",37.8873959,-122.29436465
292,"ALBANY HIGH SCHOOL CENTRAL KITCHEN","603 KEY ROUTE BLVD","Albany","CA","94706",37.89112448,-122.29297006
293,"ALBANY HILL MINI MARKET","800 SAN PABLO AVE","Albany","CA","94706",0,0
294,"ALBANY MIDDLE SCHOOL","1259 BRIGHTON ST","Albany","CA","94706",37.89778432,-122.29472715
295,"ALBANY PIZZA","600 SAN PABLO AVE","Albany","CA","94706",37.8937259,-122.30006631
296,"ALBANY SENIOR CENTER","846 MASONIC AVE","Albany","CA","94706",37.89216251,-122.29408016
297,"ALBANY SHELL (FOOD MARKET)","999 SAN PABLO AVE","Albany","CA","94706",37.8874189,-122.297983
298,"ALBANY TAPROOM","745 SAN PABLO AVE","Albany","CA","94706",37.89277333,-122.29970976
299,"ALBANY TWIN THEATRE #203","1115 SOLANO AVE","Albany","CA","94706",37.89037737,-122.29712251
300,"ALBERTO'S CANTINA","435 MAIN ST","Pleasanton","CA","94566",37.65978202,-121.87624353
301,"ALBERT'S CAFE","1541 WEBSTER ST","Alameda","CA","94501",37.77428367,-122.27676951
302,"ALCATEL BOTTLE SHOP","6363 TELEGRAPH AVE","Oakland","CA","94609",37.84984733,-122.2605758
303,"ALCOSTA SHELL","8999 SAN RAMON RD","Dublin","CA","94568",37.72263604,-121.94228619
304,"ALDEN OLIVER SPORTS CMPLX-SOFTBALL","2580 EDEN PARK PL","Hayward","CA","94545",37.60994789,-122.08895458
305,"ALDEN OLIVER SPORTS COMPLEX-SOCCER","2580 EDEN PARK PL","Hayward","CA","94545",37.60994789,-122.08895458
306,"ALEM'S COFFEE","5353 CLAREMONT AVE","Oakland","CA","94618",0,0
307,"ALGAHIM MARKET","2736 35TH AVE","Oakland","CA","94619",37.78904271,-122.2085229
308,"ALIBABA GRILL","10151 FOOTHILL BLVD","Oakland","CA","94605",37.74510144,-122.15258782
309,"ALICE STREET BAKERY","251 10TH ST","Oakland","CA","94607",37.799924,-122.26876135
310,"ALIKE BBQ","1773 DECOTO RD","Union City","CA","94587",37.58780694,-122.02147772
311,"ALISAL ELEMENTRAY SCHOOL","1454 SANTA RITA RD","Pleasanton","CA","94566",37.67196428,-121.87236762
312,"ALJAZEERA MARKET","1525 WEBSTER ST","Alameda","CA","94501",37.77415616,-122.27678743
313,"ALL AMERICAN GASOLINE","1220 W TENNYSON RD","Hayward","CA","94544",37.63135201,-122.0785669
314,"ALLENDALE SCHOOL","3670 PENNIMAN AVE","Oakland","CA","94619",37.78864148,-122.20526678
315,"ALL GREEN PRODUCE","4095 FOOTHILL BLVD","Oakland","CA","94601",37.77686577,-122.21427904
316,"ALL-MART","6421 INTERNATIONAL BLVD","Oakland","CA","94621",37.7627151,-122.19451438
317,"ALL SAINTS SUBACUTE AND REHAB","1652 MONO AVE","San Leandro","CA","94578",0,0
318,"ALL STAR BURGER","6950 THORNTON AVE","Newark","CA","94560",37.53073774,-122.03614806
319,"ALL STAR DONUTS","15680 E 14TH ST","San Leandro","CA","94578",37.70187229,-122.12364266
320,"ALL-STAR FAST FOOD","898 W GRAND AVE","Oakland","CA","94607",37.81460728,-122.27899223
321,"AL LUNARDI AND SONS MEAT COMPANY INC","570 WILLIAMS ST","San Leandro","CA","94577",37.71907681,-122.15640684
322,"ALOFT HOTEL/ + PLUS RESTAURANT","8200 GATEWAY","Newark","CA","94560",37.53793415,-122.06287229
323,"ALOFT HOTEL/ + PLUS RESTAURANT","8200 GATEWAY BLVD","Newark","CA","94560",37.5379391,-122.06288542
324,"ALOHA CLUB","952 FRUITVALE AVE","Oakland","CA","94601",37.77405288,-122.22756726
325,"ALOHANA HAWAIIAN GRILL","15555 E 14TH ST","San Leandro","CA","94578",37.70066622,-122.12381517
326,"ALOHA SUSHI & BBQ","14807 E 14TH ST","San Leandro","CA","94578",37.70876098,-122.13357223
327,"ALQUDS MARKET","4097 PERALTA BLVD","Fremont","CA","94536",37.55272643,-122.01013093
328,"AL'S BIG BURGERS","437 SAN PABLO AVE","Albany","CA","94706",37.89697538,-122.30108346
329,"AL'S FOOD MARKET","3550 SOMERSET AVE","Castro Valley","CA","94546",37.70174893,-122.08178415
330,"ALSHUJA MARKET","8009 MACARTHUR BLVD","Oakland","CA","94605",37.76402599,-122.16607843
331,"AL'S NEW YORK PIZZA","41300 FREMONT BLVD","Fremont","CA","94538",37.52754258,-121.95814744
332,"ALTA BATES SUMMIT MEDICAL CTR","350 HAWTHORNE AVE","Oakland","CA","94609",37.8207719,-122.2629745
333,"ALTAMONT CREEK ELEMENTARY SCHOOL","6500 GARAVENTA RANCH RD","Livermore","CA","94550",37.72214478,-121.71824694
334,"ALTERNATIVES IN ACTION HS","6221 E 17TH ST","Oakland","CA","94621",37.76503934,-122.19573599
335,"ALVARADO CHEVRON","31889 ALVARADO BLVD","Union City","CA","94587",37.59136694,-122.07266221
336,"ALVARADO ELEMENTARY SCHOOL","31100 FREDI ST","Union City","CA","94587",0,0
337,"ALVARADO MIDDLE SCHOOL","31604 ALVARADO BLVD","Union City","CA","94587",0,0
338,"AMADOR HIGH SCHOOL","1155 SANTA RITA RD","Pleasanton","CA","94566",37.66872328,-121.8731378
339,"AMADOR THEATER/SNACK BAR","1155 SANTA RITA","Pleasanton","CA","94566",37.66872328,-121.8731378
340,"AMAKARA COMPANY INC","7222 REGIONAL ST","Dublin","CA","94568",37.70468753,-121.93457796
341,"A MARKET","5650 MARKET ST","Oakland","CA","94608",37.84157181,-122.27437816
342,"AMAZONAS PIZZA","2427 TELEGRAPH AVE","Oakland","CA","94612",37.81351767,-122.26860206
343,"AMBA","6464 MORAGA AVE","Oakland","CA","94611",37.82882665,-122.21271637
344,"AMC THEATRES BAY STREET 16","5614 BAY ST","Emeryville","CA","94608",37.83433224,-122.29205608
345,"AMERICAL OAK","2319 SANTA CLARA AVE","Alameda","CA","94501",37.76675678,-122.24509238
346,"AMERICANA PIZZA INC","22530 MAIN ST","Hayward","CA","94544",37.67438363,-122.08412074
347,"AMERICAN HIGH SCHOOL","36300 FREMONT BLVD","Fremont","CA","94536",37.56579581,-122.02205799
348,"AMERICAN INDIAN CHILD RESOURCE CTR","522 GRAND AVE","Oakland","CA","94610",37.80885886,-122.25399424
349,"AMF SOUTHSHORE LANES","300 PARK ST","Alameda","CA","94501",37.75492749,-122.24989635
350,"A & M GAS & MINI MARKET","26115 HESPERIAN BLVD","Hayward","CA","94545",37.63951881,-122.10199745
351,"AMIA BAKERY","39095 FREMONT HUB","Fremont","CA","94538",37.54756289,-121.98637517
352,"AMICI'S EAST COAST PIZZERIA","4640 TASSAJARA RD","Dublin","CA","94568",37.7076349,-121.87211648
353,"A M LIQUORS","1301 MACARTHUR BLVD","Oakland","CA","94602",37.80199545,-122.23124982
354,"AMMA'S","5988 NEWPARK MALL","Newark","CA","94560",37.52388256,-122.00148786
355,"AMORINO GELATO AL NATURALE","3658 LIVERMORE OUTLETS DR","Livermore","CA","94551",24.82938202,175.36060193
356,"AM-PM #4977","2770 CASTRO VALLEY BLVD","Castro Valley","CA","94546",37.69476936,-122.08519488
357,"AM/PM ARCO","9800 INTERNATIONAL BLVD","Oakland","CA","94603",37.74398344,-122.17021664
358,"AM PM MINI MARKET","22141 CENTER ST","Castro Valley","CA","94546",37.68981493,-122.06221819
359,"AM PM VASCO INVESTMENTS LLC","863 N VASCO RD","Livermore","CA","94550",0,0
360,"AMRIT CAFE","1107 STANFORD AVE","Oakland","CA","94608",37.84132048,-122.28208535
361,"AMRIT RESTAURANT","1107 STANFORD AVE","Oakland","CA","94608",37.84131552,-122.28207214
362,"AM SHELL STATION","230 W MACARTHUR BLVD","Oakland","CA","94611",37.82320065,-122.25651624
363,"AMV GAS & FOOD INC","438 W TENNYSON RD","Hayward","CA","94544",37.6328144,-122.06655887
364,"A & M VIDEO STORE","1116 LINCOLN AVE","Alameda","CA","94501",37.77483831,-122.26517461
365,"AMY'S DONUT SHOP","1818 WHIPPLE RD","Union City","CA","94587",37.60598685,-122.05320995
366,"AMY'S GRILL","31103 MISSION BLVD","Hayward","CA","94544",37.62015117,-122.03601543
367,"ANALOG","414 14TH ST","Oakland","CA","94612",37.80373434,-122.26963831
368,"ANANDA BHAVAN","4515 ROSEWOOD DR","Pleasanton","CA","94588",37.70071961,-121.8766937
369,"ANARKALEE RESTAURANT","4515 ROSEWOOD DR","Pleasanton","CA","94588",37.70071463,-121.87668058
370,"ANA ROSA'S MEXICAN RESTAURANT","2089 E 14TH ST C","San Leandro","CA","94577",37.7195249,-122.14848781
371,"ANA'S","444 JACKSON ST","Hayward","CA","94544",37.66180663,-122.08465191
372,"ANDALE MEXICAN RESTAURANT & BAR","1 AIRPORT DR","Oakland","CA","94621",37.72287609,-122.20120923
373,"ANDALE'S SATELLITE ROOM 1151","1 AIRPORT DR","Oakland","CA","94621",24.76832154,175.26305057
374,"ANDERSEN BAKERY","1079 NEWPARK MALL","Newark","CA","94560",37.52798365,-121.99970102
375,"ANDERSEN BAKERY","2033 STONERIDGE MALL RD","Pleasanton","CA","94588",37.69588435,-121.92894749
376,"ANDERSEN BAKERY & CAFE","31075 COURTHOUSE DR","Union City","CA","94587",37.60251054,-122.06742963
377,"ANDY'S CANDY","5555 BLACKBIRD DR","Pleasanton","CA","94566",0,0
378,"ANDY'S VALERO","39990 FREMONT BLVD","Fremont","CA","94538",37.54361075,-121.97856229
379,"A NEW YORK BAGEL","1227 PARK ST","Alameda","CA","94501",37.76163033,-122.24502926
380,"ANFILO COFFEE","35 GRAND AVE","Oakland","CA","94612",37.81139025,-122.26538693
381,"ANGELA AGUILAR CENTER","1901 3RD ST","Alameda","CA","94501",37.77970495,-122.28791355
382,"ANGELA'S","1640 PARK ST","Alameda","CA","94501",37.76783237,-122.23977343
383,"ANGELA'S","1900 3RD ST","Alameda","CA","94501",37.77970406,-122.28787896
384,"ANGEL FISH","883 ISLAND DR","Alameda","CA","94502",37.736655,-122.23935475
385,"ANGEL'S CAFE","307 10TH ST","Oakland","CA","94607",37.80018186,-122.26940584
386,"ANG GRAND GASOLINE","25757 SOTO RD","Hayward","CA","94545",37.65517629,-122.08296799
387,"ANGKOR GRILL","1319 PARK ST","Alameda","CA","94501",37.76341907,-122.24352011
388,"ANGRY FISH SUSHI","16250 E 14TH ST A","San Leandro","CA","94578",37.6966363,-122.11624009
389,"ANH PHUONG CAFE/ FOOD TO GO","1604 INTERNATIONAL BLVD","Oakland","CA","94606",37.78825409,-122.24400139
390,"ANIKI'S SUSHI","3810 MOWRY AVE","Fremont","CA","94538",37.54944209,-121.98766082
391,"ANITA'S TAQUERIA","2124 RAILROAD AVE","Livermore","CA","94550",37.68312478,-121.77062198
392,"ANNAR AFGHAN CUISINE","24973 SANTA CLARA ST","Hayward","CA","94544",37.64811001,-122.09189243
393,"ANNA YATES SCHOOL","1070 41ST ST","Emeryville","CA","94608",37.83213169,-122.27884552
394,"ANNEX BURGER","468 3RD ST","Oakland","CA","94607",37.79683902,-122.27610735
395,"ANNIE CAFE","1060 E 12TH ST","Oakland","CA","94606",37.79413398,-122.25367089
396,"ANNIE'S DELI","595 15TH ST","Oakland","CA","94612",37.80654746,-122.2746981
397,"ANN'S CHINESE FOOD","35204 NEWARK BLVD","Newark","CA","94560",37.54958225,-122.04751729
398,"ANNY'S FAMILY RESTAURANT","5486 CENTRAL AVE","Newark","CA","94560",37.53782079,-122.01833309
399,"A & N PETROLEUM INC","6407 TELEGRAPH AVE","Oakland","CA","94609",37.85011709,-122.26053805
400,"ANTHONY LIQUORS","855 E STANLEY BLVD","Livermore","CA","94550",37.67821441,-121.78604041
401,"ANTIDOTE JUICERY","420 40TH ST","Oakland","CA","94609",37.82839762,-122.25963768
402,"ANTOJERIA MEXICANA EL CHILAR","365 17TH ST","Oakland","CA","94612",37.80576659,-122.26751755
403,"ANTOJITOS EL GORDITO","26033 EDEN LANDING RD","Hayward","CA","94545",37.62664206,-122.12173748
404,"ANTOJITOS LA TITA","1209 NEWPARK MALL","Newark","CA","94560",37.528079,-121.99989853
405,"ANTOJITOS LA TITA","21 SOUTHLAND MALL","Hayward","CA","94545",37.65218237,-122.10450018
406,"ANTOJITOS LIZ","1175 CATALINA DR","Livermore","CA","94550",37.66292118,-121.7807241
407,"ANUL'S CAFE","1319 FRANKLIN ST","Oakland","CA","94612",37.80323498,-122.27036565
408,"APARTMENT C","8916 INTERNATIONAL BLVD","Oakland","CA","94621",24.78134997,175.2624971
409,"APNA DHABA","32513 MISSION BLVD","Hayward","CA","94544",37.61328629,-122.02816479
410,"APPLEBEE'S","30980 DYER ST","Union City","CA","94587",37.60067666,-122.0701991
411,"APPLEBEE'S","39139 FARWELL DR","Fremont","CA","94538",37.53173664,-121.99754381
412,"APPLEBEES","39139 FARWELL DR","Fremont","CA","94538",37.53173169,-121.99753069
413,"APPLEBEE'S","4301 N FIRST ST","Livermore","CA","94550",37.69606411,-121.74466985
414,"APPLEBEES","4301 N FIRST ST","Livermore","CA","94550",37.69606411,-121.74466985
415,"APPLEBEE'S","4808 DUBLIN BLVD","Dublin","CA","94568",37.70618569,-121.88402167
416,"APPLEBEE'S BAR & GRILL","2263 SOUTH SHORE CTR","Alameda","CA","94501",37.7577702,-122.25362875
417,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","24041 SOUTHLAND DR","Hayward","CA","94545",37.65429745,-122.10570771
418,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","43349 BOSCELL RD","Fremont","CA","94538",37.50829577,-121.98196017
419,"APPLE LIQUOR","39978 CEDAR BLVD","Newark","CA","94560",37.51837306,-121.99184033
420,"APRO LLC #5191","449 HEGENBERGER RD","Oakland","CA","94621",37.73488022,-122.19762735
421,"A & P SERVICE CENTER","398 W MACARTHUR BLVD","Oakland","CA","94609",37.8250878,-122.26086861
422,"AQUA ADVENTURE WATER PARK","40500 PASEO PADRE PKWY","Fremont","CA","94538",37.54322826,-121.96254012
423,"AQUA FRESH SEAFOODS","10823 MACARTHUR BLVD A","Oakland","CA","94605",37.74209368,-122.15129232
424,"AQUATECH SWIM SCHOOL","2203 MARINER SQUARE LOOP","Alameda","CA","94501",37.78525973,-122.27836298
425,"ARAMARK-SANTA RITA JAIL","5325 BRODER BLVD","Dublin","CA","94568",0,0
426,"ARBOR CAFE","4210 TELEGRAPH AVE","Oakland","CA","94609",37.83102379,-122.26393055
427,"ARBY'S","15016 E 14TH ST","San Leandro","CA","94578",37.70506339,-122.12824815
428,"ARBY'S","39201 CEDAR BLVD","Newark","CA","94560",0,0
429,"ARBY'S","5900 OWENS DR","Pleasanton","CA","94566",37.69938577,-121.9031456
430,"ARCO #1319","365 JACKSON ST","Hayward","CA","94544",37.66177962,-122.08462554
431,"ARCO","650 TENNYSON RD","Hayward","CA","94544",37.63232464,-122.06765143
432,"ARCO AM/PM","3121 BERNAL AVE","Pleasanton","CA","94566",37.66864066,-121.85761582
433,"ARCO AM PM","3310 PARK BLVD","Oakland","CA","94610",37.80329406,-122.23512601
434,"ARCO AM/PM","43500 GRIMMER BLVD","Fremont","CA","94538",37.50996204,-121.96341188
435,"ARCO AM/PM","5131 SHATTUCK AVE","Oakland","CA","94609",37.83662039,-122.26402998
436,"ARCO AM/PM","566 HEGENBERGER RD","Oakland","CA","94621",37.74445804,-122.1959727
437,"ARCO AM/PM","785 E STANLEY BLVD","Livermore","CA","94550",37.67812002,-121.78678673
438,"ARCO AM/PM","899 RINCON AVE","Livermore","CA","94550",37.6812444,-121.78346225
439,"ARCO AM/PM MINIMART","7249 VILLAGE PKWY","Dublin","CA","94568",37.70961278,-121.92668475
440,"ARCO AT DAVIS ST","1156 DAVIS ST","San Leandro","CA","94577",0,0
441,"ARCO-IU MIEN LLC","17601 HESPERIAN BLVD","San Lorenzo","CA","94580",37.67535455,-122.12418207
442,"ARDENWOOD SCHOOL CAFETERIA","33955 EMILIA LN","Fremont","CA","94539",37.5740279,-122.05372817
443,"A REBOUND SERVICE OF LIFE'S AWARENE","361 105TH AVE","Oakland","CA","94603",37.72937432,-122.18058017
444,"ARENA #A7 INSEAT BAR-VIP","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
445,"ARENA #A8 INSEAT BAR","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
446,"ARENA C LEVEL CARVERY EAST","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
447,"ARENA C LEVEL PANTRY","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
448,"ARENA C LEVEL SLICE STAND","7000 COLISEUM WAY","Oakland","CA","94621",37.75158716,-122.20617911
449,"ARENA CLUB LEVEL CARVE WEST","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
450,"ARENA CLUB LEVEL GRILL EAST (S127)","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
451,"ARENA CLUB LEVEL MAIN KITCHEN","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
452,"ARENA CLUB LEVEL STELLA LOUNGE","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
453,"ARENA CLUB LEVEL WEST BAR","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
454,"ARENA CLUB LVL CORONA GRILL S STAND","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
455,"ARENA DIPPIN DOTS CART VR#33S","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
456,"ARENA EVENT LEVEL NEW VIP CLUB BAR","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
457,"ARENA EVENT LEVEL STAND #A7-INSEAT","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
458,"ARENA EVENT LEVEL STAND #A8","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
459,"ARENA EVENT LEVEL STORAGE #03PWI","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
460,"ARENA EVENT LVL COURTSIDE CLUB BAR","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
461,"ARENA EVENT LVL COURTSIDE CLUB KITC","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
462,"ARENA GOLDEN GRINDERS CAST","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
463,"ARENA LEMONADE CART #VR33S","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
464,"ARENA-MAIN CONCOURSE-ATRIUM BAR","7000 COLISEUM WAY","Oakland","CA","94621",37.75158716,-122.20617911
465,"ARENA MC LEVEL #109B","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
466,"ARENA MC LEVEL #127PC","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
467,"ARENA MC LEVEL #A106","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
468,"ARENA MC LEVEL #A109","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
469,"ARENA MC LEVEL #A120","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
470,"ARENA MC LEVEL #A122PC","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
471,"ARENA MC LEVEL #A123-GRILL","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
472,"ARENA MC LEVEL BANHWICH CART","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
473,"ARENA MC LEVEL BEER 123","7000 COLISEUM WAY","Oakland","CA","94621",37.75158716,-122.20617911
474,"ARENA MC LEVEL BEER 124","7000 COLISEUM WAY","Oakland","CA","94621",37.75158716,-122.20617911
475,"ARENA MC LEVEL JAMBA JUICE 113","7000 COLISEUM WAY","Oakland","CA","94621",37.7515822,-122.20616593
476,"ARENA MC LEVEL LANDING","7000 COLISEUM WAY","Oakland","CA","94621",37.75158716,-122.20617911
