"business_id","date","description"
"FA0001056","20111202","Premises personal/cleaning items vermin-proofing"
"FA0001056","20111202","Equipment/Utensils - approved installed clean g"
"FA0001056","20111202","Toxic substances properly identified, stored, used"
"FA0001056","20111202","Warewashing facilities: installed, maintained, use"
"FA0001056","20110207","Equipment/Utensils - approved installed clean g"
"FA0001056","20110207","Food separated and protected"
"FA0001056","20101105","Toxic substances properly identified, stored, used"
"FA0001056","20101105","Food storage food storage containers identified"
"FA0001056","20101105","Food separated and protected"
"FA0001056","20100120","Plumbing proper backflow devices"
"FA0001056","20100120","Thermometers provided and accurate"
"FA0001056","20081215","Warewashing facilities: installed, maintained, use"
"FA0001056","20081215","Wiping cloths: properly used and stored"
"FA0001056","20081215","Food separated and protected"
"FA0001056","20071217","Equipment/Utensils - approved installed clean g"
"FA0001056","20071217","Premises personal/cleaning items vermin-proofing"
"FA0001056","20071217","Nonfood-contact surfaces clean"
"FA0001056","20071217","Floors, walls and ceilings: built, maintained, and"
"FA0001056","20071217","Warewashing facilities: installed, maintained, use"
"FA0001056","20071217","Adequate ventilation and lighting designated area"
"FA0001056","20071217","Food separated and protected"
"FA0001059","20160407","Proper hot and cold holding temperatures"
"FA0001059","20160407","Food properly labeled & honestly presented"
"FA0001059","20150923","Plumbing proper backflow devices"
"FA0001059","20150923","Premises personal/cleaning items vermin-proofing"
"FA0001059","20150923","Food storage food storage containers identified"
"FA0001059","20150923","Nonfood-contact surfaces clean"
"FA0001059","20150923","Floors, walls and ceilings: built, maintained, and clean"
"FA0001059","20150923","Proper hot and cold holding temperatures"
"FA0001059","20150923","Demonstration of knowledge food manager certification"
"FA0001059","20150220","Nonfood-contact surfaces clean"
"FA0001059","20150220","Food storage food storage containers identified"
"FA0001059","20150220","Demonstration of knowledge food manager certification"
"FA0001059","20150220","Food contact surfaces: clean and sanitized"
"FA0001059","20140716","Floors, walls and ceilings: built, maintained, and clean"
"FA0001059","20140716","Garbage and refuse properly disposed facilities maintained, and clean"
"FA0001059","20140716","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001059","20140716","Demonstration of knowledge food manager certification"
"FA0001059","20140219","Demonstration of knowledge food manager certification"
"FA0001059","20130307","Demonstration of knowledge food manager certifica"
"FA0001059","20121026","Equipment/Utensils - approved installed clean g"
"FA0001059","20121026","Permits Available"
"FA0001059","20121026","Consumer advisory provided for raw or undercooked"
"FA0001059","20121026","Demonstration of knowledge food manager certifica"
"FA0001059","20120803","Consumer advisory provided for raw or undercooked"
"FA0001059","20120224","Demonstration of knowledge food manager certifica"
"FA0001059","20110714","Demonstration of knowledge food manager certifica"
"FA0001059","20101109","Demonstration of knowledge food manager certifica"
"FA0001059","20100218","Approved thawing methods used, frozen food"
"FA0001059","20100218","Thermometers provided and accurate"
"FA0001059","20100218","Signs posted last inspection report available"
"FA0001059","20100218","Demonstration of knowledge food manager certifica"
"FA0001059","20100218","Warewashing facilities: installed, maintained, use"
"FA0001059","20080411","Permits Available"
"FA0001059","20080411","Thermometers provided and accurate"
"FA0001059","20080411","Demonstration of knowledge food manager certifica"
"FA0001059","20080411","Food separated and protected"
"FA0001059","20080411","Food storage food storage containers identified"
"FA0001059","20080411","Warewashing facilities: installed, maintained, use"
"FA0001059","20080411","Signs posted last inspection report available"
"FA0001059","20071217","Floors, walls and ceilings: built, maintained, and"
"FA0001059","20071217","Permits Available"
"FA0001059","20071217","Plan Review"
"FA0001059","20071217","Food storage food storage containers identified"
"FA0001059","20071217","Demonstration of knowledge food manager certifica"
"FA0001063","20160126","Food in good condition, safe and unadulterated"
"FA0001063","20160126","Hands clean and properly washed gloves used properly"
"FA0001063","20160126","Proper cooling methods"
"FA0001063","20160126","Food separated and protected"
"FA0001063","20160126","Nonfood-contact surfaces clean"
"FA0001063","20160126","Food contact surfaces: clean and sanitized"
"FA0001063","20160126","Toxic substances properly identified, stored, used"
"FA0001063","20160126","Approved thawing methods used, frozen food"
"FA0001063","20150825","Food contact surfaces: clean and sanitized"
"FA0001063","20150825","Wiping cloths: properly used and stored"
"FA0001063","20150825","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001063","20150825","No rodents, insects, birds, or animals"
"FA0001063","20150825","Equipment, utensils and linens: storage and use"
"FA0001063","20150114","Nonfood-contact surfaces clean"
"FA0001063","20150114","Signs posted last inspection report available"
"FA0001063","20150114","Proper hot and cold holding temperatures"
"FA0001063","20150114","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001063","20140613","Adequate ventilation and lighting designated area, use"
"FA0001063","20140613","Thermometers provided and accurate"
"FA0001063","20140613","Toxic substances properly identified, stored, used"
"FA0001063","20140613","Sewage and wastewater properly disposed"
"FA0001063","20140613","Nonfood-contact surfaces clean"
"FA0001063","20140613","Food contact surfaces: clean and sanitized"
"FA0001063","20140613","Food storage food storage containers identified"
"FA0001063","20140613","Equipment, utensils and linens: storage and use"
"FA0001063","20140613","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001063","20140613","Food separated and protected"
"FA0001063","20140613","Premises personal/cleaning items vermin-proofing"
"FA0001063","20140613","Proper hot and cold holding temperatures"
"FA0001063","20140613","Wiping cloths: properly used and stored"
"FA0001063","20140613","Adequate handwashing facilities supplied & accessible"
"FA0001063","20131011","Plumbing proper backflow devices"
"FA0001063","20131011","Food storage food storage containers identified"
"FA0001063","20131011","Wiping cloths: properly used and stored"
"FA0001063","20131011","Nonfood-contact surfaces clean"
"FA0001063","20131011","Equipment, utensils and linens: storage and use"
"FA0001063","20131011","Floors, walls and ceilings: built, maintained, and clean"
"FA0001063","20131011","Demonstration of knowledge food manager certification"
"FA0001063","20131011","Proper cooling methods"
"FA0001063","20130214","Thermometers provided and accurate"
"FA0001063","20130214","Approved thawing methods used, frozen food"
"FA0001063","20130214","Warewashing facilities: installed, maintained, use"
"FA0001063","20130214","Premises personal/cleaning items vermin-proofing"
"FA0001063","20130213","Approved thawing methods used, frozen food"
"FA0001063","20130213","Wiping cloths: properly used and stored"
"FA0001063","20130213","Proper reheating procedures for hot holding"
"FA0001063","20130213","Proper hot and cold holding temperatures"
"FA0001063","20130213","Hands clean and properly washed gloves used prope"
"FA0001063","20130213","Plumbing proper backflow devices"
"FA0001063","20130213","Garbage and refuse properly disposed facilities m"
"FA0001063","20130213","Food contact surfaces: clean and sanitized"
"FA0001063","20130213","Adequate handwashing facilities supplied & accessi"
"FA0001063","20120712","Proper cooling methods"
"FA0001066","20160218","Signs posted last inspection report available"
"FA0001066","20160218","Thermometers provided and accurate"
"FA0001066","20160218","Demonstration of knowledge food manager certification"
"FA0001066","20160218","Proper cooling methods"
"FA0001066","20160218","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001066","20150605","Nonfood-contact surfaces clean"
"FA0001066","20150605","Food separated and protected"
"FA0001066","20150605","Food storage food storage containers identified"
"FA0001066","20150605","Floors, walls and ceilings: built, maintained, and clean"
"FA0001066","20141119","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001066","20141119","Demonstration of knowledge food manager certification"
"FA0001066","20141119","Food contact surfaces: clean and sanitized"
"FA0001066","20141119","Nonfood-contact surfaces clean"
"FA0001066","20141119","Adequate handwashing facilities supplied & accessible"
"FA0001066","20141119","Food separated and protected"
"FA0001066","20141119","Floors, walls and ceilings: built, maintained, and clean"
"FA0001066","20130919","Wiping cloths: properly used and stored"
"FA0001066","20130919","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001066","20130919","Food contact surfaces: clean and sanitized"
"FA0001066","20130919","Adequate handwashing facilities supplied & accessible"
"FA0001066","20130919","Premises personal/cleaning items vermin-proofing"
"FA0001066","20130208","Adequate handwashing facilities supplied & accessi"
"FA0001066","20130208","Proper hot and cold holding temperatures"
"FA0001066","20130208","Wiping cloths: properly used and stored"
"FA0001066","20120801","Proper hot and cold holding temperatures"
"FA0001066","20110407","Adequate handwashing facilities supplied & accessi"
"FA0001066","20101104","Thermometers provided and accurate"
"FA0001066","20101104","Food storage food storage containers identified"
